dataset_id,dataset_name,has_log,condition,strain_id,tf_identity,timepoints,classification,is_tf_localisation,tf_localisation_reason,reason,channels,all_channels,provenance,raw_llm_response
1258,protAgg_downUpShift_2_0_2_pHluorin_Ura7HA_Ura7HR_00,True,glucose to glucose starvation,BY4741-pHluorin plasmid;Ura7H360R-GFP;Ura7H360A-GFP;group 1: pHluorin;group 2: Ura7H360A007/Ura7H360A008/Ura7H360A009/pos010/Ura7H360A011/Ura7H360A012;group 3: UraH360R013/UraH360R014/UraH360R015/UraH360R016/UraH360R017/UraH360R018,UNKNOWN,300,YES,NO,"This experiment tracks pHluorin and Ura7H360R/H360A-GFP to quantify protein aggregates during glucose starvation, and Ura7 is not a transcription factor.",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: protagg_downupshift_2_0_2_phluorin_ura7ha_ura7hrlog.txt.,GFP,Brightfield;GFP,"condition=llm | strain=strain-field-labels,point-groups | tf=none | fluorescence=parsed-channels | tf_localisation=llm","[condition]
glucose to glucose starvation

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This experiment tracks pHluorin and Ura7H360R/H360A-GFP to quantify protein aggregates during glucose starvation, and Ura7 is not a transcription factor."
1259,protAgg_downUpShift_2_0_2_Ura8_Ura8HA_Ura8HR_01,True,,Ura8-GFP;Ura8H360R-GFP;Ura8H360A-GFP;group 1: Ura8;group 2: Ura8H360A;group 3: Ura8H360R025/Ura8H360R026/Ura8H360R027/Ura8H360R028/Ura8H360R029/Ura8H360R030/Ura8H360R031/Ura8H360R032/Ura8H360R033/Ura8H360R034/Ura8H360R035/Ura8H360R036,UNKNOWN,300,YES,NO,"This experiment tracks Ura8-GFP and Ura8 mutant aggregation during glucose starvation, which is a protein aggregate assay and not localisation of a transcription factor.",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: protagg_downupshift_2_0_2_ura8_ura8ha_ura8hrlog.txt.,GFP,Brightfield;GFP,"condition=none | strain=strain-field-labels,point-groups | tf=none | fluorescence=parsed-channels | tf_localisation=llm","[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This experiment tracks Ura8-GFP and Ura8 mutant aggregation during glucose starvation, which is a protein aggregate assay and not localisation of a transcription factor."
1260,kinsens_nocarbon_msn2_msn4dIpdEp_msn4dIpEp_msn4dIpEc_00,True,2% glucose to no glucose / no carbon / no nitrogen,Msn2-GFP;Msn4(316)-dIp-dEp-GFP;Msn4(316)-dIp-Ep-GFP;Msn4(316)-dIp-Ec-GFP;group 1: msn2_glc;group 2: msn2_glc;group 3: msn2_sm;group 4: msn2_sm;group 5: msn2_sc;group 6: msn2_sc;group 7: msn4_dIpdEp_glc;group 8: msn4_dIpdEp_glc;group 9: msn4_dIpdEp_sm;group 10: msn4_dIpdEp_sm;group 11: msn4_dIpdEp_sc;group 12: msn4_dIpdEp_sc;group 13: msn4_dIpEp_glc;group 14: msn4_dIpEp_glc;group 15: msn4_dIpEp_sm;group 16: msn4_dIpEp_sm;group 17: msn4_dIpEp_sc;group 18: msn4_dIpEp_sc;group 19: msn4_dIpEc_glc;group 20: msn4_dIpEc_glc;group 21: msn4_dIpEc_sm;group 22: msn4_dIpEc_sm;group 23: msn4_dIpEc_sc;group 24: msn4_dIpEc_sc,Msn2;Msn4,2,YES,YES,"Known TF(s) detected: Msn2, Msn4",Fluorescence channel(s) found in parsed acquisition metadata.,GFP,Brightfield;GFP,"condition=llm | strain=strain-field-labels,point-groups | tf=details,position-names,dataset-name,tagged-proteins | fluorescence=parsed-channels | tf_localisation=known-tf","[condition]
2% glucose to no glucose / no carbon / no nitrogen"
1261,kinsens_nocarbon_msn2wti_dot6dIpdEp_00,True,2% glucose to no glucose / no carbon / no nitrogen,Msn2(604-636)-WTI-GFP;Dot6(282)-dIp-dEp-GFP;group 1: msn2wti_glc;group 2: msn2wti_glc;group 3: msn2wti_sc;group 4: msn2wti_sc;group 5: msn2wti_sm;group 6: msn2wti_sm;group 7: d6dIpdEp_glc;group 8: d6dIpdEp_glc;group 9: d6dIpdEp_sc;group 10: d6dIpdEp_sc;group 11: d6dIpdEp_sm;group 12: d6dIpdEp_sm,Msn2;Dot6,2,YES,YES,"Known TF(s) detected: Msn2, Dot6",Fluorescence channel(s) found in parsed acquisition metadata.,GFP,Brightfield;GFP,"condition=llm | strain=strain-field-labels,point-groups | tf=details | fluorescence=parsed-channels | tf_localisation=known-tf","[condition]
2% glucose to no glucose / no carbon / no nitrogen"
1262,nutreg_P40_P0_gln3_dot6_msn2_pho4_rtg1_08,True,,Gln3-GFP;Dot6-GFP/Msn2-mCherry;Msn2-GFP/Mig1-mCherry;Pho4-GFP;Rtg1-GFP;group 1: pos001;group 2: pos002;group 3: pos003;group 4: pos004;group 6: pos006;group 7: pos007;group 8: pos008;group 9: pos009;group 11: pos011;group 12: pos012;group 13: pos013;group 14: pos014;group 16: pos016;group 17: pos017;group 18: pos018;group 19: pos019;group 21: pos021;group 22: pos022;group 23: pos023;group 24: pos024,Gln3;Dot6;Msn2;Mig1;Pho4;Rtg1,480,YES,YES,"Known TF(s) detected: Gln3, Dot6, Msn2, Mig1, Pho4, Rtg1",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: nutreg_p40_p0_gln3_dot6_msn2_pho4_rtg1log.txt.,GFPFast;cy5,GFPFast;Brightfield;cy5,"condition=none | strain=strain-field-labels,point-groups | tf=details,dataset-name,tagged-proteins | fluorescence=parsed-channels | tf_localisation=known-tf","[condition]
UNKNOWN"
1263,nutreg_P160_Pho4_Msn2_Rtg1_Gln3_Dot6_01,True,,Msn2-GFP/Mig1-mCherry;Dot6-GFP/Msn2-mCherry;Pho4-GFP;Gln3-GFP;Rtg1-GFP;group 1: pos001/pos002/pos003/pos004;group 2: pos006/pos007/pos008/pos009;group 3: pos011/pos012/pos013/pos014;group 4: pos016/pos017/pos018/pos019;group 5: pos021/pos022/pos023/pos024,Msn2;Mig1;Dot6;Pho4;Gln3;Rtg1,480,YES,YES,"Known TF(s) detected: Msn2, Mig1, Dot6, Pho4, Gln3, Rtg1",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: nutreg_p160_pho4_msn2_rtg1_gln3_dot6log.txt.,GFP;cy5,Brightfield;GFP;Cy5,"condition=none | strain=strain-field-labels,point-groups | tf=details,dataset-name,tagged-proteins | fluorescence=parsed-channels | tf_localisation=known-tf","[condition]
UNKNOWN"
1264,kinsens_M2WT_M2WTI_M4DIPEC_M4DIPEP_M4DIPDEP_02,True,,Msn2-GFP;Msn2(306-342)-WTI-GFP;Msn4(316)-D-IP-EC;Msn4(316)-D-IP-EP;Msn4(316)-D-IP-D-EP;group 1: pos001/pos002/pos003/pos004/pos005;group 2: pos006/pos007/pos008/pos009/pos010;group 3: pos011/pos012/pos013/pos014/pos015;group 4: pos016/pos017/pos018/pos019/pos020;group 5: pos021/pos022/pos023/pos024/pos025,Msn2;Msn4,240,YES,YES,"Known TF(s) detected: Msn2, Msn4",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: kinsens_m2wt_m2wti_m4dipec_m4dipep_m4dipdeplog.txt.,GFP;cy5,Brightfield;GFP;cy5,"condition=none | strain=strain-field-labels,point-groups | tf=details,tagged-proteins | fluorescence=parsed-channels | tf_localisation=known-tf","[condition]
UNKNOWN"
1359,pic2__01,True,,,UNKNOWN,180,YES,NO,The log only shows Brightfield and GFP imaging with no named transcription factor or nuclear-localisation reporter being tracked.,Fluorescence channel(s) found in parsed acquisition metadata.,GFP,BrightfieldGFP;GFP,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log only shows Brightfield and GFP imaging with no named transcription factor or nuclear-localisation reporter being tracked."
1268,auxin_gal83_msn2_00,False,,,Msn2,,NO,YES,Known TF(s) detected: Msn2,No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=dataset-name | fluorescence=no-metadata | tf_localisation=known-tf,
1269,Hxt_vacuole_00,False,,,UNKNOWN,,NO,NO,"This appears to track Hxt/vacuole components, which are not transcription factors or nuclear-localisation reporters, so it is not a TF localisation experiment.",No log or acquisition metadata was attached.,UNKNOWN,,condition=none | strain=none | tf=none | fluorescence=no-metadata | tf_localisation=llm,"[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This appears to track Hxt/vacuole components, which are not transcription factors or nuclear-localisation reporters, so it is not a TF localisation experiment."
1270,Hxt_vacuole_00,True,2% glucose + SC to SC no sugar,290;441;488;500;1444;see position names;group 1: YST_290;group 2: YST_441;group 3: YST_488;group 4: YST_500;group 5: YST_1444,UNKNOWN,217,YES,NO,"This experiment tracks hexose transporter relocalization between the plasma membrane and vacuole, not the nuclear/cytoplasmic localisation of a transcription factor.",Fluorescence channel(s) found in parsed acquisition metadata. Metadata truncated: hxt_vacuolelog.txt.,GFP;mCherry2,Brightfield;GFP;mCherry2,"condition=llm | strain=position-names,strain-field-labels,point-groups | tf=none | fluorescence=parsed-channels | tf_localisation=llm","[condition]
2% glucose + SC to SC no sugar

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This experiment tracks hexose transporter relocalization between the plasma membrane and vacuole, not the nuclear/cytoplasmic localisation of a transcription factor."
1271,halo_14_10_c2_00,True,,,UNKNOWN,180,YES,NO,The log shows only a cy5 fluorescence channel with no indication of any tagged transcription factor or nuclear/cytoplasmic localisation reporter being tracked.,Fluorescence channel(s) found in parsed acquisition metadata.,cy5,cy5;Brightfield,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log shows only a cy5 fluorescence channel with no indication of any tagged transcription factor or nuclear/cytoplasmic localisation reporter being tracked."
1272,halo_14_10_c2_01,True,,,UNKNOWN,180,YES,NO,The log shows only cy5 and brightfield imaging with no named transcription factor or nuclear-localisation reporter being tracked.,Fluorescence channel(s) found in parsed acquisition metadata.,cy5,cy5;Brightfield,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log shows only cy5 and brightfield imaging with no named transcription factor or nuclear-localisation reporter being tracked."
1273,halo_14_10_c2_02,True,,,UNKNOWN,180,YES,NO,"Only a cy5 channel is mentioned with no transcription factor or nuclear-localisation reporter identified, so this does not provide evidence of TF localisation imaging.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5,cy5;Brightfield,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: Only a cy5 channel is mentioned with no transcription factor or nuclear-localisation reporter identified, so this does not provide evidence of TF localisation imaging."
1274,halo_14_10_c2_03,True,,,UNKNOWN,180,YES,NO,"The log only shows cy5 and brightfield imaging with no named transcription factor or nuclear-localisation reporter, so this is not identifiable as a TF localisation experiment.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5,cy5;Brightfield,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log only shows cy5 and brightfield imaging with no named transcription factor or nuclear-localisation reporter, so this is not identifiable as a TF localisation experiment."
1275,halo_14_10_d2_00,True,,,UNKNOWN,180,YES,NO,This log shows only Brightfield imaging with no fluorescently tagged transcription factor channel or named TF being tracked for nuclear-cytoplasmic localisation.,Fluorescence channel(s) found in parsed acquisition metadata.,GFP;cy5,Brightfield;GFP;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: This log shows only Brightfield imaging with no fluorescently tagged transcription factor channel or named TF being tracked for nuclear-cytoplasmic localisation."
1276,halo_14_10_d2_01,True,,,UNKNOWN,180,YES,NO,"Only Brightfield and cy5 channels are mentioned with no transcription factor or nuclear-localisation reporter identified, so this is not clearly a TF localisation experiment.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5,Brightfield;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: Only Brightfield and cy5 channels are mentioned with no transcription factor or nuclear-localisation reporter identified, so this is not clearly a TF localisation experiment."
1277,halo_14_10_d2_02,True,,,UNKNOWN,180,YES,NO,"The log only shows Brightfield, GFP, and cy5 channels with no named transcription factor or nuclear-localisation reporter, so there is insufficient evidence that a TF’s nuclear-cytoplasmic localisation is being tracked.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5;GFP,Brightfield;cy5;GFP,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log only shows Brightfield, GFP, and cy5 channels with no named transcription factor or nuclear-localisation reporter, so there is insufficient evidence that a TF’s nuclear-cytoplasmic localisation is being tracked."
1278,halo_14_10_d2_03,True,,,UNKNOWN,180,YES,NO,"The log shows only Brightfield and cy5 channels with no named transcription factor or nuclear-localisation reporter being tracked, so this is not identifiable as a TF localisation experiment.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5,Brightfield;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log shows only Brightfield and cy5 channels with no named transcription factor or nuclear-localisation reporter being tracked, so this is not identifiable as a TF localisation experiment."
1279,halo_14_10_d2_04,True,,,UNKNOWN,180,YES,NO,"Only Brightfield and cy5 channels are listed with no named transcription factor or nuclear-localisation reporter, so this does not indicate TF localisation imaging.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5,Brightfield;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: Only Brightfield and cy5 channels are listed with no named transcription factor or nuclear-localisation reporter, so this does not indicate TF localisation imaging."
1280,halo_14_10_e1_00,True,,,UNKNOWN,180,YES,NO,"The log shows only Brightfield imaging (despite a listed cy5 channel, no fluorescent acquisition is shown) and does not indicate any tagged transcription factor being tracked for nuclear-cytoplasmic localisation.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5,Brightfield;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: The log shows only Brightfield imaging (despite a listed cy5 channel, no fluorescent acquisition is shown) and does not indicate any tagged transcription factor being tracked for nuclear-cytoplasmic localisation."
1281,halo_14_10_e1_01,True,,,UNKNOWN,180,YES,NO,Only Brightfield and cy5 channels are mentioned with no identifiable transcription factor or nuclear-localisation reporter being tracked.,Fluorescence channel(s) found in parsed acquisition metadata.,cy5,Brightfield;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: Only Brightfield and cy5 channels are mentioned with no identifiable transcription factor or nuclear-localisation reporter being tracked."
1282,halo_14_10_e1_02,True,,,UNKNOWN,180,YES,NO,"Only Brightfield and a Cy5 channel are listed with no fluorescently tagged transcription factor named, so this is not a TF localisation experiment.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5,Brightfield;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: Only Brightfield and a Cy5 channel are listed with no fluorescently tagged transcription factor named, so this is not a TF localisation experiment."
1283,halo_14_10_e1_03,True,,,UNKNOWN,180,YES,NO,"Only Brightfield (and setup mentions cy5 but no TF-labelled fluorescent channel or transcription factor name) is recorded, so this is not a TF nuclear localisation experiment.",Fluorescence channel(s) found in parsed acquisition metadata.,cy5,Brightfield;cy5,condition=none | strain=none | tf=none | fluorescence=parsed-channels | tf_localisation=llm,"[condition]
UNKNOWN

[tf-identity]
UNKNOWN

[tf-localisation]
TF_LOCALISATION: NO
REASON: Only Brightfield (and setup mentions cy5 but no TF-labelled fluorescent channel or transcription factor name) is recorded, so this is not a TF nuclear localisation experiment."
